CASENUM,VEH_NO,PER_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,NMIMPAIR,WEIGHT
201529645223,0,1,4,3,2,94,11,0,15.7591
201529645263,0,1,4,3,1,94,11,0,15.7591
201529645294,0,1,4,3,1,94,11,0,15.7591
201529645311,0,1,4,3,1,94,11,0,15.7591
201529645313,0,1,4,3,1,94,11,0,15.7591
201529645326,0,1,4,3,1,94,11,0,15.7591
201529645335,0,1,4,4,1,94,11,0,220.6274
201529645450,0,1,4,3,3,94,11,0,15.7591
201529645541,0,1,4,4,3,94,11,0,220.6274
201529645662,0,1,4,3,1,94,11,0,15.7591
201529645664,0,1,4,3,1,94,11,0,15.7591
201529645677,0,1,4,3,1,94,11,0,15.7591
201529645686,0,1,4,3,1,94,11,0,15.7591
201529645701,0,1,4,3,1,94,11,0,15.7591
201529645705,0,1,4,3,1,94,11,0,15.7591
201529645707,0,1,4,3,1,94,11,0,15.7591
201529645730,0,1,4,3,1,94,11,0,15.7591
201529645731,0,1,4,3,1,94,11,99,15.7591
201529645787,0,1,4,3,4,94,11,0,15.7591
201529645829,0,1,4,3,4,94,11,0,15.7591
201529645894,0,1,4,3,2,94,11,0,15.7591
201529645895,0,1,4,3,2,94,11,0,15.7591
201529645941,0,1,4,3,2,94,11,0,15.7591
201529645966,0,1,4,3,1,94,11,0,15.7591
201529645971,0,1,4,3,1,94,11,0,15.7591
201529646009,0,1,4,3,1,94,11,0,15.7591
201529646010,0,1,4,3,1,94,11,0,15.7591
201529646012,0,1,4,3,1,94,11,0,15.7591
201529646038,0,1,4,3,1,94,11,0,15.7591
201529646039,0,1,4,3,1,94,11,0,15.7591
201529646217,0,1,4,3,3,94,11,0,15.7591
201529646256,0,1,4,3,3,94,11,0,15.7591
201529646274,0,1,4,3,3,94,11,0,15.7591
201529646301,0,1,4,3,1,94,11,0,15.7591
201529646333,0,1,4,3,1,94,11,0,15.7591
201529646348,0,1,4,3,1,94,11,0,15.7591
201529646349,0,1,4,3,1,94,11,0,15.7591
201529646386,0,1,4,3,1,94,11,0,15.7591
201529646393,0,1,4,3,1,94,11,0,15.7591
201529646420,0,1,4,3,2,94,11,0,15.7591
201529646476,0,1,4,3,2,94,11,0,15.7591
201529646529,0,1,4,3,5,94,11,0,31.217201
201529646578,0,1,4,3,1,94,11,0,15.7591
201529646614,0,1,4,3,1,94,11,0,15.7591
201529646614,0,2,4,3,1,94,11,0,15.7591
201529646624,0,1,4,3,1,94,11,0,15.7591
201529646667,0,1,4,3,1,94,11,0,15.7591
201529646698,0,1,4,3,3,94,11,0,15.7591
201529646800,0,1,4,3,3,94,11,0,15.7591
201529646829,0,1,4,3,3,94,11,0,15.7591
201529646998,0,1,4,3,4,94,11,0,15.7591
201529647011,0,1,4,3,4,94,11,0,15.7591
201529647114,0,1,4,3,1,94,11,0,15.7591
201529647216,0,1,4,3,1,94,11,0,15.7591
201529647484,0,1,4,3,1,94,11,0,15.7591
201529647485,0,1,4,3,1,94,11,0,15.7591
201529647524,0,1,4,3,1,94,11,0,15.7591
201529647548,0,1,4,3,1,94,11,0,15.7591
201529647565,0,1,4,3,1,94,11,0,15.7591
201529647651,0,1,4,3,3,94,11,0,15.7591
201529647651,0,2,4,3,3,94,11,0,15.7591
201529647676,0,1,4,3,3,94,11,0,15.7591
201529647707,0,1,4,3,3,94,11,0,15.7591
201529647715,0,1,4,3,3,94,11,0,15.7591
201529647951,0,1,4,3,1,94,11,0,15.7591
201529648051,0,1,4,3,5,94,11,0,31.217201
201529778180,0,1,4,3,20,96,14,0,12.23652
201529778219,0,1,4,3,20,96,14,0,12.23652
201529778531,0,1,4,3,3,96,14,0,12
201529778737,0,1,4,3,20,96,14,0,12.23652
201529778757,0,1,4,4,20,96,14,0,220.25736
201529778762,0,1,4,3,20,96,14,0,12.23652
201529778953,0,1,4,3,2,97,11,0,13.3372
201529779006,0,1,4,3,4,97,11,99,13.3372
201529779014,0,1,4,3,4,97,11,0,13.3372
201529779015,0,1,4,3,4,97,11,0,13.3372
201529779245,0,1,4,3,6,96,14,0,12.24424
201529779257,0,1,4,3,6,96,14,0,12.24424
201529779283,0,1,4,3,33,96,14,0,9.59699
201529780215,0,1,4,3,18,96,14,0,10.1095
201529780245,0,1,4,3,1,97,11,9,13.3372
201529780385,0,1,4,3,3,97,11,0,13.3372
201529780963,0,1,4,3,11,96,14,0,13.10844
201529781254,0,1,4,3,20,96,14,0,12.23652
201529781266,0,1,4,3,20,96,14,0,12.23652
201529781291,0,1,4,3,20,96,14,0,12.23652
201529781297,0,1,4,3,20,96,14,0,12.23652
201529781753,0,1,4,3,33,96,14,0,9.59699
201529781771,0,1,4,3,6,96,14,0,12.24424
201529781887,0,1,4,3,1,97,11,0,13.3372
201529782081,0,1,4,3,3,97,11,0,13.3372
201529782209,0,1,4,3,5,97,11,0,20.539288
201529782469,0,1,4,3,43,96,14,0,15.9509
201529782750,0,1,4,3,11,96,14,0,13.10844
201529783042,0,1,4,3,43,96,14,0,15.9509
201529783441,0,1,4,3,8,96,14,96,15.5072
201529783590,0,1,4,3,20,96,14,0,12.23652
201529783606,0,1,4,3,20,96,14,0,12.23652
201529783725,0,1,4,4,4,97,11,99,213.3952
201529783730,0,1,4,3,4,97,11,0,13.3372
201529783754,0,1,4,3,4,97,11,0,13.3372
201529784716,0,1,4,3,6,96,14,0,12.24424
201529784813,0,1,4,3,8,96,14,0,15.5072
201529785656,0,1,4,3,3,96,14,0,12
201529785964,0,1,4,3,20,96,14,0,12.23652
201529785996,0,1,4,3,20,96,14,0,12.23652
201529786014,0,1,4,3,20,96,14,0,12.23652
201529786363,0,1,4,3,8,96,14,0,15.5072
201529786856,0,1,4,3,2,97,11,0,13.3372
201529786875,0,1,4,3,2,97,11,0,13.3372
201529786921,0,1,4,3,5,97,11,0,20.539288
201529786921,0,2,4,3,5,97,11,0,20.539288
201529786928,0,1,4,3,5,97,11,0,20.539288
201529787239,0,1,4,3,9,97,11,0,13.3372
201529787329,0,1,4,3,4,97,11,0,13.3372
201529787681,0,1,4,3,6,96,14,0,12.24424
201529787703,0,1,4,3,6,96,14,0,12.24424
201529787757,0,1,4,3,18,96,14,0,10.1095
201529788400,0,1,4,3,3,96,14,8,12
201529788520,0,1,4,3,1,96,14,0,12
201529788918,0,1,4,3,33,96,14,0,9.59699
201529789036,0,1,4,3,6,96,14,9,12.24424
201529789059,0,1,4,3,6,96,14,0,12.24424
201529789142,0,1,4,3,8,96,14,0,15.5072
201529789455,0,1,4,3,11,96,14,0,13.10844
201529789511,0,1,4,3,11,96,14,0,13.10844
201529789635,0,1,4,3,43,96,14,9,15.9509
201529789715,0,1,4,1,1,97,11,0,13.3372
201529789824,0,1,4,6,3,97,11,0,93.3604
201529789831,0,1,4,3,3,97,11,0,13.3372
201529789832,0,1,4,3,3,97,11,0,13.3372
201529789856,0,1,4,3,3,97,11,0,13.3372
201529789869,0,1,4,4,3,97,11,0,213.3952
201529789880,0,1,4,3,3,97,11,0,13.3372
201529789904,0,1,4,3,2,97,11,0,13.3372
201529789944,0,1,4,3,5,97,11,0,20.539288
201529790520,0,1,4,3,20,96,14,0,12.23652
201529790527,0,1,4,3,20,96,14,0,12.23652
201529790530,0,1,4,3,20,96,14,99,12.23652
201529790542,0,1,4,3,20,96,14,0,12.23652
201529790561,0,1,4,3,20,96,14,0,12.23652
201529790571,0,1,4,3,20,96,14,0,12.23652
201529790822,0,1,4,3,3,97,11,0,13.3372
201529790848,0,1,4,3,4,97,11,0,13.3372
201529790859,0,1,4,3,4,97,11,0,13.3372
201529790869,0,1,4,3,4,97,11,0,13.3372
201529790891,0,1,4,3,4,97,11,0,13.3372
201529790906,0,1,4,3,2,97,11,0,13.3372
201529790931,0,1,4,3,2,97,11,0,13.3372
201529790993,0,1,4,3,2,97,11,0,13.3372
201529790997,0,1,4,3,2,97,11,0,13.3372
201529790997,0,2,4,3,2,97,11,0,13.3372
201529791108,0,1,4,3,6,96,14,0,12.24424
201529791158,0,1,4,3,6,96,14,0,12.24424
201529791289,0,1,4,3,33,96,14,0,9.59699
201529791303,0,1,4,3,33,96,14,0,9.59699
201529791333,0,1,4,5,4,97,11,0,53.3488
201529791333,0,2,4,5,4,97,11,0,53.3488
201529791333,0,3,4,5,4,97,11,0,53.3488
201529791342,0,1,4,3,5,97,11,0,20.539288
201529791357,0,1,4,3,2,97,11,0,13.3372
201529791381,0,1,4,3,2,97,11,0,13.3372
201529791459,0,1,4,3,3,97,11,4,13.3372
201529791621,0,1,4,3,2,97,11,9,13.3372
201529792102,0,1,4,3,9,97,11,0,13.3372
201529792560,0,1,4,3,1,96,14,0,12
201529792649,0,1,4,3,20,96,14,0,12.23652
201529792713,0,1,4,3,20,96,14,0,12.23652
201529792721,0,1,4,3,20,96,14,0,12.23652
201529792735,0,1,4,3,20,96,14,0,12.23652
201529792788,0,1,4,3,18,96,14,0,10.1095
201529792820,0,1,4,3,4,97,11,0,13.3372
201529792821,0,1,4,3,4,97,11,0,13.3372
201529792871,0,1,4,3,2,96,14,0,12
201529793589,0,1,4,3,1,96,14,0,12
201529794427,0,1,4,3,3,96,14,0,12
201529794553,0,1,4,6,3,96,14,99,100
201529794707,0,1,4,3,43,96,14,0,15.9509
201529794763,0,1,4,3,43,96,14,0,15.9509
201529794824,0,1,4,3,8,96,14,0,15.5072
201529795041,0,1,4,3,8,96,14,0,15.5072
201529795540,0,1,4,3,8,96,14,0,15.5072
201529795571,0,1,4,3,1,97,11,0,13.3372
201550200828,0,1,3,3,6,9,8,98,15.17718
201550200855,0,1,3,3,6,9,8,98,15.17718
201550200927,0,1,3,3,6,9,8,98,15.17718
201550304806,0,1,3,3,6,9,8,0,15.17718
201550305233,0,1,3,3,6,9,8,0,15.17718
201550305485,0,1,3,3,3,9,8,9,15.17718
201550305609,0,1,3,3,6,9,8,0,15.17718
201550305866,0,1,3,3,6,9,8,98,15.17718
201553205250,0,1,3,3,1,43,9,9,12.2215
201553207089,0,1,3,3,1,43,9,0,12.2215
201553207089,0,2,3,3,1,43,9,0,12.2215
201553207814,0,1,3,3,2,43,9,0,12.2215
201553207883,0,1,3,3,2,43,9,0,12.2215
201554301523,0,1,2,3,3,11,6,8,19.0507
201568820401,0,1,2,3,1,74,4,98,12.5274
201568820542,0,1,2,3,9,74,4,0,12.5274
201568820671,0,1,2,3,1,74,4,0,12.5274
201568820856,0,1,2,3,9,74,4,0,12.5274
201568821117,0,1,2,3,1,74,4,0,12.5274
201568821183,0,1,2,3,9,74,4,0,12.5274
201568821535,0,1,2,3,1,74,4,0,12.5274
201568821664,0,1,2,3,1,74,4,0,12.5274
201568821811,0,1,2,3,9,74,4,0,12.5274
201568822310,0,1,2,3,1,74,4,0,12.5274
201568822703,0,1,2,3,1,74,4,9,12.5274
201568822938,0,1,2,3,1,74,4,0,12.5274
201568823394,0,1,2,3,1,74,4,98,12.5274
201568823510,0,1,2,3,9,74,4,0,12.5274
201568823525,0,1,2,3,1,74,4,0,12.5274
201568823763,0,1,2,3,9,74,4,0,12.5274
201568823796,0,1,2,3,1,74,4,0,12.5274
201568824087,0,1,2,3,1,74,4,0,12.5274
201568824266,0,1,2,3,1,74,4,99,12.5274
201568824334,0,1,2,3,9,74,4,3,12.5274
201569510590,0,1,4,3,2,75,11,0,8.0752
201569510615,0,1,4,3,2,75,11,98,8.0752
201569510667,0,1,4,3,2,75,11,0,8.0752
201569510850,0,1,4,3,4,75,11,98,8.0752
201569510940,0,1,4,3,3,75,11,1,8.0752
201569511010,0,1,4,3,3,75,11,0,8.0752
201569511269,0,1,4,3,4,75,11,0,8.0752
201569511295,0,1,4,3,4,75,11,0,8.0752
201569511452,0,1,4,3,3,75,11,0,8.0752
201569511491,0,1,4,3,3,75,11,0,8.0752
201569511541,0,1,4,3,4,75,11,0,8.0752
201569511548,0,1,4,3,4,75,11,0,8.0752
201569511619,0,1,4,3,2,75,11,0,8.0752
201569511634,0,1,4,3,2,75,11,0,8.0752
201569511639,0,1,4,3,2,75,11,0,8.0752
201569511764,0,1,4,3,4,75,11,0,8.0752
201569511867,0,1,4,3,2,75,11,0,8.0752
201569512041,0,1,4,3,3,75,11,0,8.0752
201569512120,0,1,4,3,2,75,11,0,8.0752
201569512121,0,1,4,3,2,75,11,0,8.0752
201569512200,0,1,4,3,3,75,11,98,8.0752
201569512400,0,1,4,3,2,75,11,9,8.0752
201569512442,0,1,4,3,2,75,11,0,8.0752
201569512470,0,1,4,3,2,75,11,0,8.0752
201569512501,0,1,4,3,2,75,11,9,8.0752
201569512901,0,1,4,3,4,75,11,0,8.0752
201569513153,0,1,4,3,2,75,11,0,8.0752
201569513166,0,1,4,3,2,75,11,0,8.0752
201569513223,0,1,4,3,2,75,11,0,8.0752
201569513408,0,1,4,3,2,75,11,0,8.0752
201569513440,0,1,4,3,2,75,11,0,8.0752
201569513516,0,1,4,3,3,75,11,0,8.0752
201569513516,0,2,4,3,3,75,11,0,8.0752
201569513520,0,1,4,3,3,75,11,0,8.0752
201569513594,0,1,4,3,2,75,11,0,8.0752
201569513608,0,1,4,3,2,75,11,0,8.0752
201569513658,0,1,4,3,2,75,11,0,8.0752
201569513675,0,1,4,3,3,75,11,0,8.0752
201569513740,0,1,4,3,4,75,11,0,8.0752
201569513757,0,1,4,4,4,75,11,99,218.0304
201569513853,0,1,4,3,2,75,11,0,8.0752
201569513939,0,1,4,3,2,75,11,0,8.0752
201569514049,0,1,4,3,3,75,11,0,8.0752
201569514059,0,1,4,3,3,75,11,0,8.0752
201569514096,0,1,4,3,4,75,11,0,8.0752
201569514144,0,1,4,3,3,75,11,0,8.0752
201569514177,0,1,4,3,4,75,11,0,8.0752
201569514293,0,1,4,1,3,75,11,0,8.0752
201569514331,0,1,4,3,3,75,11,0,8.0752
201569514380,0,1,4,3,4,75,11,9,8.0752
201569611533,0,1,4,3,2,75,11,0,8.0752
201569611594,0,1,4,3,3,75,11,98,8.0752
201569611721,0,1,4,3,2,75,11,0,8.0752
201569611834,0,1,4,3,2,75,11,0,8.0752
201569611912,0,1,4,3,2,75,11,0,8.0752
201569612417,0,1,4,3,2,75,11,0,8.0752
201569612426,0,1,4,3,2,75,11,0,8.0752
201569612470,0,1,4,3,2,75,11,0,8.0752
201569612570,0,1,4,3,2,75,11,0,8.0752
201569612734,0,1,4,3,4,75,11,9,8.0752
201569612765,0,1,4,3,2,75,11,0,8.0752
201569612912,0,1,4,3,3,75,11,0,8.0752
201569613391,0,1,4,3,2,75,11,0,8.0752
201569613497,0,1,4,3,2,75,11,0,8.0752
201569613628,0,1,4,3,2,75,11,0,8.0752
201569613663,0,1,4,3,2,75,11,0,8.0752
201569613669,0,1,4,3,2,75,11,0,8.0752
201569613697,0,1,4,3,4,75,11,0,8.0752
201569613732,0,1,4,3,3,75,11,9,8.0752
201569613940,0,1,4,3,4,75,11,0,8.0752
201569614068,0,1,4,3,4,75,11,9,8.0752
201569614667,0,1,4,3,2,75,11,0,8.0752
201569614776,0,1,4,3,3,75,11,0,8.0752
201569614945,0,1,4,3,1,75,11,0,8.0752
201569615011,0,1,4,3,3,75,11,0,8.0752
201569615090,0,1,4,3,2,75,11,0,8.0752
201569615129,0,1,4,3,3,75,11,0,8.0752
201569615234,0,1,4,3,2,75,11,0,8.0752
201569615243,0,1,4,3,2,75,11,9,8.0752
201569615313,0,1,4,3,3,75,11,0,8.0752
201569615391,0,1,4,3,4,75,11,0,8.0752
201569615392,0,1,4,3,4,75,11,0,8.0752
201569615392,0,2,4,3,4,75,11,0,8.0752
201569615521,0,1,4,1,3,75,11,98,8.0752
201569615521,0,2,4,1,3,75,11,98,8.0752
201569615746,0,1,4,3,2,75,11,0,8.0752
201569615755,0,1,4,3,2,75,11,0,8.0752
201569616058,0,1,4,3,2,75,11,0,8.0752
201569616191,0,1,4,3,2,75,11,0,8.0752
201569616369,0,1,4,3,2,75,11,0,8.0752
201572728212,0,1,4,3,1,79,10,0,11.093989
201572728216,0,1,4,3,1,79,10,0,11.093989
201572728218,0,1,4,3,1,79,10,98,11.093989
201572728235,0,1,4,3,1,79,10,0,11.093989
201572728250,0,1,4,3,1,79,10,0,11.093989
201572728421,0,1,4,3,1,79,10,0,11.093989
201572728468,0,1,4,3,1,79,10,0,11.093989
201572728508,0,1,4,3,1,79,10,0,11.093989
201572728513,0,1,4,3,1,79,10,0,11.093989
201572728533,0,1,4,3,1,79,10,0,11.093989
201572728566,0,1,4,3,1,79,10,0,11.093989
201572728573,0,1,4,3,1,79,10,0,11.093989
201572728709,0,1,4,3,1,79,10,0,11.093989
201572728740,0,1,4,4,1,79,10,98,221.87978
201572728792,0,1,4,3,1,79,10,0,11.093989
201572728792,0,2,4,3,1,79,10,0,11.093989
201572728792,0,3,4,3,1,79,10,0,11.093989
201572728811,0,1,4,3,1,79,10,0,11.093989
201572728828,0,1,4,3,1,79,10,0,11.093989
201572728833,0,1,4,3,1,79,10,0,11.093989
201572728846,0,1,4,3,1,79,10,0,11.093989
201572728868,0,1,4,3,1,79,10,99,11.093989
201572728896,0,1,4,3,1,79,10,0,11.093989
201572728914,0,1,4,3,1,79,10,0,11.093989
201572728933,0,1,4,3,1,79,10,0,11.093989
201572728972,0,1,4,3,1,79,10,0,11.093989
201572729145,0,1,4,3,1,79,10,98,11.093989
201572729151,0,1,4,3,1,79,10,99,11.093989
201572729191,0,1,4,3,1,79,10,0,11.093989
201572729205,0,1,4,3,1,79,10,0,11.093989
201572729206,0,1,4,3,1,79,10,0,11.093989
201572729221,0,1,4,3,1,79,10,0,11.093989
201572729224,0,1,4,3,1,79,10,0,11.093989
201572729227,0,1,4,3,1,79,10,0,11.093989
201572729285,0,1,4,3,1,79,10,0,11.093989
201572729292,0,1,4,3,1,79,10,0,11.093989
201572729329,0,1,4,3,1,79,10,0,11.093989
201572729337,0,1,4,4,1,79,10,0,221.87978
201572729341,0,1,4,3,1,79,10,0,11.093989
201572729345,0,1,4,3,1,79,10,0,11.093989
201572729377,0,1,4,3,1,79,10,0,11.093989
201572729406,0,1,4,3,1,79,10,0,11.093989
201572729432,0,1,4,3,1,79,10,0,11.093989
201572729468,0,1,4,3,1,79,10,0,11.093989
201572729493,0,1,4,3,1,79,10,0,11.093989
201572729500,0,1,4,3,1,79,10,0,11.093989
201572729530,0,1,4,3,1,79,10,0,11.093989
201572729530,0,2,4,3,1,79,10,0,11.093989
201572729572,0,1,4,3,7,79,10,0,11.093989
201572729596,0,1,4,3,7,79,10,0,11.093989
201572729613,0,1,4,3,1,79,10,0,11.093989
201572729619,0,1,4,3,1,79,10,0,11.093989
201572729622,0,1,4,3,1,79,10,0,11.093989
201572729674,0,1,4,3,1,79,10,0,11.093989
201572729677,0,1,4,3,1,79,10,0,11.093989
201572729690,0,1,4,3,1,79,10,0,11.093989
201572729690,0,2,4,3,1,79,10,0,11.093989
201572808251,0,1,4,3,1,79,10,0,11.093989
201572808251,0,2,4,3,1,79,10,98,11.093989
201572808271,0,1,4,3,1,79,10,0,11.093989
201572808299,0,1,4,3,1,79,10,0,11.093989
201572808338,0,1,4,3,1,79,10,0,11.093989
201572808344,0,1,4,3,1,79,10,0,11.093989
201572808367,0,1,4,3,1,79,10,0,11.093989
201572808387,0,1,4,3,1,79,10,0,11.093989
201572808390,0,1,4,3,1,79,10,0,11.093989
201572808394,0,1,4,4,1,79,10,0,221.87978
201572808416,0,1,4,3,1,79,10,0,11.093989
201572808437,0,1,4,3,1,79,10,0,11.093989
201572808437,0,2,4,3,1,79,10,0,11.093989
201572808477,0,1,4,3,1,79,10,0,11.093989
201572808487,0,1,4,3,1,79,10,0,11.093989
201572808533,0,1,4,4,1,79,10,0,221.87978
201572808546,0,1,4,3,1,79,10,0,11.093989
201572808560,0,1,4,3,1,79,10,0,11.093989
201572808563,0,1,4,3,1,79,10,0,11.093989
201572808606,0,1,4,3,7,79,10,0,11.093989
201572808617,0,1,4,3,7,79,10,0,11.093989
201572808625,0,1,4,3,7,79,10,9,11.093989
201572808628,0,1,4,3,7,79,10,0,11.093989
201572808688,0,1,4,3,7,79,10,0,11.093989
201572808698,0,1,4,4,7,79,10,98,221.87978
201572808746,0,1,4,3,7,79,10,0,11.093989
201572808747,0,1,4,3,7,79,10,0,11.093989
201572808792,0,1,4,3,7,79,10,99,11.093989
201572808837,0,1,4,3,7,79,10,0,11.093989
201572808843,0,1,4,3,7,79,10,0,11.093989
201572808844,0,1,4,3,7,79,10,99,11.093989
201572808853,0,1,4,3,7,79,10,0,11.093989
201572808856,0,1,4,3,7,79,10,0,11.093989
201572808907,0,1,4,3,7,79,10,0,11.093989
201572808972,0,1,4,3,7,79,10,0,11.093989
201572808973,0,1,4,3,7,79,10,0,11.093989
201572808980,0,1,4,3,7,79,10,0,11.093989
201572808996,0,1,4,3,7,79,10,0,11.093989
201572809011,0,1,4,3,7,79,10,0,11.093989
201572809066,0,1,4,3,7,79,10,0,11.093989
201572809197,0,1,4,3,7,79,10,0,11.093989
201572809199,0,1,4,3,7,79,10,0,11.093989
201572809204,0,1,4,3,7,79,10,0,11.093989
201572809219,0,1,4,3,7,79,10,0,11.093989
201572809228,0,1,4,3,7,79,10,98,11.093989
201572809334,0,1,4,3,7,79,10,0,11.093989
201572809365,0,1,4,3,7,79,10,0,11.093989
201572809365,0,2,4,3,7,79,10,0,11.093989
201572809370,0,1,4,3,7,79,10,0,11.093989
201572809381,0,1,4,3,7,79,10,0,11.093989
201572809415,0,1,4,3,1,79,10,99,11.093989
201572809459,0,1,4,3,1,79,10,0,11.093989
201572809463,0,1,4,4,1,79,10,0,221.87978
201572809487,0,1,4,3,1,79,10,0,11.093989
201573500452,0,1,1,3,26,6,1,99,20.242467
201573500497,0,1,1,3,20,6,1,0,14.820011
201573500505,0,1,1,3,20,6,1,9,14.820011
201573500508,0,1,1,3,20,6,1,99,14.820011
201573500509,0,1,1,3,20,6,1,0,14.820011
201573500513,0,1,1,4,14,6,1,99,220.79444
201573500519,0,1,1,3,14,6,1,0,11.62076
201573500534,0,1,1,3,1,6,1,0,11.05
201573500547,0,1,1,3,11,6,1,99,8.941356
201573500563,0,1,1,3,2,6,1,99,11.05
201573500586,0,1,1,3,26,6,1,0,20.242467
201573500614,0,1,1,3,14,6,1,0,11.62076
201573500629,0,1,1,3,11,6,1,99,8.941356
201573500633,0,1,1,4,11,6,1,98,223.5339
201573500652,0,1,1,3,4,6,1,0,11.492
201573500668,0,1,1,4,26,6,1,0,222.667137
201573500672,0,1,1,3,26,6,1,0,20.242467
201573500673,0,1,1,3,26,6,1,0,20.242467
201573500698,0,1,1,4,20,6,1,99,222.300165
201573500704,0,1,1,3,14,6,1,0,11.62076
201573500711,0,1,1,3,14,6,1,0,11.62076
201573500722,0,1,1,3,11,6,1,0,8.941356
201573500725,0,1,1,3,11,6,1,99,8.941356
201573500767,0,1,1,3,5,6,1,0,10.908946
201573500825,0,1,1,3,14,6,1,98,11.62076
201573500828,0,1,1,3,14,6,1,99,11.62076
201573500864,0,1,1,3,2,6,1,0,11.05
201573500889,0,1,1,3,11,6,1,99,8.941356
201573500918,0,1,1,3,4,6,1,0,11.492
201573500949,0,1,1,3,5,6,1,0,10.908946
201573500949,0,2,1,3,5,6,1,98,10.908946
201573500986,0,1,1,4,26,6,1,0,222.667137
201573500990,0,1,1,3,26,6,1,0,20.242467
201573500991,0,1,1,3,26,6,1,0,20.242467
201573501042,0,1,1,3,14,6,1,99,11.62076
201573501055,0,1,1,3,1,6,1,0,11.05
201573501072,0,1,1,3,2,6,1,0,11.05
201573501115,0,1,1,4,26,6,1,0,222.667137
201573501137,0,1,1,3,20,6,1,99,14.820011
201573501140,0,1,1,4,20,6,1,0,222.300165
201573501194,0,1,1,4,2,6,1,98,221
201573501248,0,1,1,3,26,6,1,0,20.242467
201573501257,0,1,1,3,26,6,1,0,20.242467
201573501258,0,1,1,4,26,6,1,0,222.667137
201573501297,0,1,1,3,14,6,1,0,11.62076
201573501303,0,1,1,3,14,6,1,0,11.62076
201573501305,0,1,1,3,1,6,1,0,11.05
201573501327,0,1,1,3,11,6,1,0,8.941356
201573501512,0,1,1,3,26,6,1,0,20.242467
201573501514,0,1,1,3,26,6,1,0,20.242467
201573501550,0,1,1,3,20,6,1,99,14.820011
201573501591,0,1,1,3,11,6,1,99,8.941356
201573501667,0,1,1,3,26,6,1,0,20.242467
201573501680,0,1,1,4,5,6,1,0,218.17892
201578039224,0,1,3,3,1,63,7,0,13.962
201578039301,0,1,3,4,1,63,7,0,223.392
201578040334,0,1,3,3,1,63,7,0,13.962
201578041170,0,1,3,4,1,63,7,0,223.392
201578041327,0,1,3,4,1,63,7,0,223.392
201578041541,0,1,3,3,2,47,8,99,19.6053
201578042323,0,1,3,3,7,47,8,0,89.571714
201578042352,0,1,3,3,1,63,7,0,13.962
201578042473,0,1,3,3,1,63,7,0,13.962
201578042821,0,1,3,3,1,63,7,0,13.962
201578043087,0,1,3,3,4,47,8,0,19.6053
201578043179,0,1,3,3,1,47,8,0,19.6053
201578043373,0,1,3,3,1,63,7,0,13.962
201578043791,0,1,3,3,1,63,7,99,13.962
201578044258,0,1,3,3,1,63,7,0,13.962
201578044706,0,1,3,3,2,47,8,0,19.6053
201578045110,0,1,3,3,1,63,7,0,13.962
201578046040,0,1,3,3,1,63,7,0,13.962
201578047037,0,1,3,3,1,63,7,0,13.962
201578047239,0,1,3,3,1,63,7,98,13.962
201578047838,0,1,3,3,1,63,7,0,13.962
201580200392,0,1,3,3,2,41,7,98,10.0268
201580200407,0,1,3,3,2,41,7,98,10.0268
201591401837,0,1,3,3,1,43,9,0,12.2215
201591401874,0,1,3,3,1,43,9,9,12.2215
201591402277,0,1,3,3,1,43,9,0,12.2215
201593525111,0,1,1,3,11,22,2,0,156.776366
201593525190,0,1,1,3,8,1,2,0,36.710695
201593525944,0,1,1,3,1,1,2,0,36.710695
201593525990,0,1,1,3,4,1,2,0,36.710695
201593526059,0,1,1,4,2,1,2,0,220.26417
201593526233,0,1,1,3,1,22,2,0,29.3172
201593526288,0,1,1,3,1,22,2,98,29.3172
201593526323,0,1,1,3,1,22,2,98,29.3172
201593526345,0,1,1,3,1,22,2,8,29.3172
201593526552,0,1,1,3,5,21,2,8,11.6035
201593526644,0,1,1,3,5,21,2,98,11.6035
201593526731,0,1,1,3,5,21,2,98,11.6035
201593526735,0,1,1,4,5,21,2,98,220.4665
201593526851,0,1,1,3,31,21,2,98,26.365009
201593526864,0,1,1,3,4,1,2,0,36.710695
201593526920,0,1,1,3,1,1,2,0,36.710695
201593527031,0,1,1,6,2,1,2,0,110.132085
201593527813,0,1,1,3,1,1,2,9,36.710695
201593527880,0,1,1,3,8,1,2,0,36.710695
201593528029,0,1,1,3,1,22,2,98,29.3172
201593528069,0,1,1,3,1,22,2,98,29.3172
201593528175,0,1,1,3,2,1,2,0,36.710695
201593528239,0,1,1,3,4,1,2,9,36.710695
201593528383,0,1,1,3,5,21,2,98,11.6035
201593528422,0,1,1,3,5,21,2,98,11.6035
201593528497,0,1,1,3,5,21,2,98,11.6035
201593528548,0,1,1,3,5,21,2,98,11.6035
201593528558,0,1,1,4,5,21,2,98,220.4665
201593528582,0,1,1,3,5,21,2,98,11.6035
201593529384,0,1,1,3,1,22,2,9,29.3172
201593529384,0,2,1,3,1,22,2,0,29.3172
201593529397,0,1,1,3,1,22,2,0,29.3172
201593529401,0,1,1,3,1,22,2,0,29.3172
201593529435,0,1,1,3,1,22,2,0,29.3172
201593529461,0,1,1,4,1,22,2,0,234.5376
201593529483,0,1,1,3,1,22,2,0,29.3172
201593529488,0,1,1,3,1,22,2,98,29.3172
201593529498,0,1,1,3,1,22,2,98,29.3172
201593529509,0,1,1,3,1,22,2,7,29.3172
201593529696,0,1,1,3,5,21,2,0,11.6035
